month,close,change
2013-01-06,1.17,-5.26
2013-01-07,1.08,-7.14
2013-01-08,0.92,-15.38
2013-01-09,1.21,31.31
2013-01-10,1.16,-3.85
2013-01-11,1.07,-8.0
2013-01-12,1.01,-5.22
2014-01-01,0.95,-6.42
2014-01-02,0.95,0.0
2014-01-03,0.96,0.98
2014-01-04,1.06,10.68
2014-01-05,0.97,-7.89
2014-01-06,1.08,11.43
2014-01-07,1.02,-5.98
2014-01-08,0.99,-2.73
2014-01-09,1.0,0.93
2014-01-10,0.98,-1.85
2014-01-11,0.92,-6.6
2014-01-12,0.83,-9.09
2015-01-01,0.86,3.33
2015-01-02,0.84,-2.15
2015-01-03,0.68,-19.78
2015-01-04,0.81,19.18
2015-01-05,0.79,-2.3
2015-01-06,0.79,0.0
2015-01-07,0.66,-16.47
2015-01-08,0.68,2.82
2015-01-09,0.66,-2.74
2015-01-10,0.64,-2.82
2015-01-11,0.55,-14.49
2015-01-12,0.45,-18.64
2016-01-01,0.43,-4.17
2016-01-02,0.46,8.7
2016-01-03,0.44,-6.0
2016-01-04,0.45,4.26
2016-01-05,0.47,4.08
2016-01-06,0.51,7.84
2016-01-07,0.57,10.91
2016-01-08,0.52,-8.2
2016-01-09,0.42,-19.12
2016-01-10,0.42,0.0
2016-01-11,0.34,-19.05
2016-01-12,0.36,5.88
2017-01-01,0.39,8.33
2017-01-02,0.35,-10.26
2017-01-03,0.34,-2.86
2017-01-04,0.34,0.0
2017-01-05,0.35,2.94
2017-01-06,0.35,0.0
2017-01-07,0.37,5.71
2017-01-08,0.4,8.11
2017-01-09,0.4,0.0
2017-01-10,0.44,10.0
2017-01-11,0.46,4.55
2017-01-12,0.44,-4.35
2018-01-01,0.44,0.0
2018-01-02,0.44,0.0
2018-01-03,0.45,2.27
2018-01-04,0.43,-4.44
2018-01-05,0.45,4.65
2018-01-06,0.41,-8.89
2018-01-07,0.42,2.44
2018-01-08,0.36,-14.29
2018-01-09,0.34,-5.56
2018-01-10,0.33,-2.94
2018-01-11,0.32,-3.03
2018-01-12,0.38,18.75
2019-01-01,0.32,-15.79
2019-01-02,0.31,-3.12
2019-01-03,0.31,0.0
2019-01-04,0.31,0.0
2019-01-05,0.3,-3.23
2019-01-06,0.3,0.0
2019-01-07,0.28,-6.67
2019-01-08,0.27,-3.57
2019-01-09,0.25,-7.41
2019-01-10,0.26,4.0
2019-01-11,0.25,-3.85
2019-01-12,0.25,0.0
2020-01-01,0.16,-36.0
2020-01-02,0.13,-18.75
2020-01-03,0.13,0.0
2020-01-04,0.17,30.77
2020-01-05,0.15,-11.76
2020-01-06,0.16,6.67
2020-01-07,0.19,18.75
2020-01-08,0.26,36.84
2020-01-09,0.23,-11.54
2020-01-10,0.23,0.0
2020-01-11,0.24,4.35
2020-01-12,0.25,4.17
2021-01-01,0.24,-4.0
2021-01-02,0.28,16.67
2021-01-03,0.41,46.43
2021-01-04,0.46,12.2
2021-01-05,0.39,-15.22
2021-01-06,0.39,0.0
2021-01-07,0.38,-2.56
2021-01-08,0.43,13.16
2021-01-09,0.56,30.23
2021-01-10,0.51,-8.93
2021-01-11,0.47,-7.84
2021-01-12,0.47,0.0
2022-01-01,0.46,-2.13
2022-01-02,0.42,-8.7
2022-01-03,0.44,4.76
2022-01-04,0.43,-2.27
2022-01-05,0.38,-11.63
2022-01-06,0.35,-7.89
2022-01-07,0.36,2.86
2022-01-08,0.35,-2.78
2022-01-09,0.39,11.43
2022-01-10,0.35,-10.26
2022-01-11,0.26,-25.71
2022-01-12,0.26,0.0
2023-01-01,0.27,3.85
2023-01-02,0.25,-7.41
2023-01-03,0.26,4.0
2023-01-04,0.27,3.85
2023-01-05,0.25,-7.41
2023-01-08,0.2,-20.0
2023-01-09,0.2,0.0
2023-01-10,0.2,0.0
2023-01-11,0.19,-5.0
2023-01-12,0.19,0.0
2024-01-01,0.22,15.79
2024-01-02,0.2,-9.09
2024-01-03,0.21,5.0
2024-01-04,0.19,-9.52
2024-01-05,0.21,10.53
2024-01-06,0.2,-4.76
2024-01-07,0.2,0.0
2024-01-08,0.22,10.0
2024-01-09,0.28,27.27
2024-01-10,0.24,-14.29
2024-01-11,0.21,-12.5
2024-01-12,0.23,9.52
