month,close,change
2004-01-01,462.73,-9.1
2004-01-02,471.42,1.88
2004-01-03,433.53,-8.04
2004-01-04,436.9,0.78
2004-01-05,435.71,-0.27
2004-01-06,441.45,1.32
2004-01-07,435.58,-1.33
2004-01-08,429.55,-1.38
2004-01-09,447.2,4.11
2004-01-10,439.24,-1.78
2004-01-11,460.85,4.92
2004-01-12,468.68,1.7
2005-01-01,491.42,4.85
2005-01-02,522.64,6.35
2005-01-03,472.86,-9.52
2005-01-04,458.2,-3.1
2005-01-05,461.84,0.79
2005-01-06,471.66,2.13
2005-01-07,477.15,1.16
2005-01-08,495.78,3.9
2005-01-09,511.89,3.25
2005-01-10,477.4,-6.74
2005-01-11,467.28,-2.12
2005-01-12,502.85,7.61
2006-01-01,540.02,7.39
2006-01-02,524.62,-2.85
2006-01-03,509.12,-2.95
2006-01-04,533.86,4.86
2006-01-05,492.52,-7.74
2006-01-06,471.54,-4.26
2006-01-07,482.63,2.35
2006-01-08,482.43,-0.04
2006-01-09,480.3,-0.44
2006-01-10,504.55,5.05
2006-01-11,515.93,2.26
2006-01-12,473.27,-8.27
2007-01-01,456.89,-3.46
2007-01-02,475.66,4.11
2007-01-03,471.93,-0.78
2007-01-04,491.97,4.25
2007-01-05,523.4,6.39
2007-01-06,550.01,5.08
2007-01-07,617.33,12.24
2007-01-08,586.31,-5.02
2007-01-09,616.03,5.07
2007-01-10,672.79,9.21
2007-01-11,622.63,-7.46
2007-01-12,630.73,1.3
2008-01-01,567.17,-10.08
2008-01-02,614.37,8.32
2008-01-03,587.61,-4.36
2008-01-04,599.3,1.99
2008-01-05,597.82,-0.25
2008-01-06,548.95,-8.17
2008-01-07,473.85,-13.68
2008-01-08,485.25,2.41
2008-01-09,417.23,-14.02
2008-01-10,288.76,-30.79
2008-01-11,279.83,-3.09
2008-01-12,316.45,13.09
2009-01-01,303.59,-4.06
2009-01-02,299.58,-1.32
2009-01-03,300.2,0.21
2009-01-04,346.81,15.53
2009-01-05,398.36,14.86
2009-01-06,430.35,8.03
2009-01-07,449.91,4.55
2009-01-08,467.27,3.86
2009-01-09,511.82,9.53
2009-01-10,483.67,-5.5
2009-01-11,483.54,-0.03
2009-01-12,520.69,7.68
2010-01-01,490.77,-5.75
2010-01-02,507.68,3.45
2010-01-03,558.28,9.97
2010-01-04,538.93,-3.47
2010-01-05,524.14,-2.74
2010-01-06,547.46,4.45
2010-01-07,583.83,6.64
2010-01-08,622.67,6.65
2010-01-09,674.42,8.31
2010-01-10,677.52,0.46
2010-01-11,698.46,3.09
2010-01-12,720.19,3.11
2011-01-01,668.58,-7.17
2011-01-02,690.89,3.34
2011-01-03,735.98,6.53
2011-01-04,770.69,4.72
2011-01-05,754.08,-2.16
2011-01-06,729.78,-3.22
2011-01-07,794.01,8.8
2011-01-08,747.07,-5.91
2011-01-09,636.3,-14.83
2011-01-10,691.97,8.75
2011-01-11,697.33,0.77
2011-01-12,718.4,3.02
2012-01-01,757.45,5.44
2012-01-02,818.78,8.1
2012-01-03,842.91,2.95
2012-01-04,863.82,2.48
2012-01-05,791.54,-8.37
2012-01-06,814.38,2.89
2012-01-07,828.67,1.75
2012-01-08,840.32,1.41
2012-01-09,886.58,5.51
2012-01-10,879.06,-0.85
2012-01-11,898.81,2.25
2012-01-12,945.39,5.18
2013-01-01,988.21,4.53
2013-01-02,1014.03,2.61
2013-01-03,1024.92,1.07
2013-01-04,1055.62,3.0
2013-01-05,1029.01,-2.52
2013-01-06,982.99,-4.47
2013-01-07,966.03,-1.73
2013-01-08,882.98,-8.6
2013-01-09,940.88,6.56
2013-01-10,987.06,4.91
